id,speaker,start_time,end_time,text,emotion
Ses01F_impro06_M017,M,308.24,310.01,Mmhmm.Mmhmm.Mmhmm.,xxx
Ses01F_impro07_M000,M,2.97,4.78,Did you get the letter?,exc
Ses01F_impro07_F000,F,3.95,10.59,"Yes.  There's a big envelope it says, you're in. I know.",exc
Ses01F_impro07_M001,M,7.5325,11.96,Yeah. That is so awesome.,exc
Ses01F_impro07_M002,M,13.92,19.09,Oh my God. What are you going to do? [LAUGHTER],exc
Ses01F_impro07_F001,F,11.36,16.5575,So I have to move back to the ghetto but...I know.,xxx
Ses01F_impro07_M003,M,20.68,28.06,"Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.",exc
Ses01F_impro07_F002,F,19.61,31.65,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",exc
Ses01F_impro07_M004,M,30.915,38.81,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",exc
Ses01F_impro07_F003,F,32.52,34.9,"Oh- I know, I know, I know, I know.",exc
Ses01F_impro07_F004,F,37.1625,42.49,"I don't know.  I spend so much time commuting as it is, I'd rather.",exc
Ses01F_impro07_M005,M,41.17,46.9975,This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.,exc
Ses01F_impro07_F005,F,42.955,45.885,I know. We should throw a party.,exc
Ses01F_impro07_F006,F,46.28,55.41,"At Arapaho we could afford that. [GARBAGE]. Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?",xxx
Ses01F_impro07_M006,M,47.11,52.8125,A rapper party ho. Yeah. Okay.,exc
Ses01F_impro07_M007,M,54.16,63.28,"I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",exc
Ses01F_impro07_F007,F,63.02,72.75,It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,xxx
Ses01F_impro07_M008,M,64.6275,67.24,Yeah.  Big time.,exc
Ses01F_impro07_M009,M,67.725,74.0325,Mmhmm. Mmhmm. Yay. So what major?  What are you doing?,exc
Ses01F_impro07_F008,F,73.505,80.78,"Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.",xxx
Ses01F_impro07_M010,M,76.62,78.17,"Oh, okay.",xxx
Ses01F_impro07_M011,M,78.84,81.36,Ooh. Fancy.,xxx
Ses01F_impro07_F009,F,81.0275,83.305,Yeah.  I'm not sure.,exc
Ses01F_impro07_M012,M,82.6575,87.1025,Is this a Masters or a P.h.D.?  Or can you...? Nice,neu
Ses01F_impro07_F010,F,84.51,88.31,Umm...P.h.D. [LAUGHTER],exc
Ses01F_impro07_M013,M,87.5875,90.65,"That's good.  Don't you have to like teach a class, too, when you do that?",neu
Ses01F_impro07_F011,F,89.56,94.815,"Um, yeah, yeah.  I'm a TA for two sessions. Mmhmm.",xxx
Ses01F_impro07_M014,M,94.29,99.37,"Teacher. Mrs. Nash, I have a question.",exc
Ses01F_impro07_F012,F,94.86,100.74,So I get to mold young minds. Mrs.?  That's my mother.,exc
Ses01F_impro07_M015,M,99.9875,110.54,You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.,exc
Ses01F_impro07_F013,F,103.26,110.46,"I would be like- Oh. Right, right, right.",exc
Ses01F_impro07_M016,M,110.54,116.28,"Mrs. Nash.  That's so awesome, though.",xxx
Ses01F_impro07_F014,F,115.68,126.41,"Yeah. Yeah I'm excited. Hooray.  And then I'll be a millionaire once I graduate, you understand? Because that's the way it works.",xxx
Ses01F_impro07_M017,M,116.28,119.8507,Yay...School's fun.,exc
Ses01F_impro07_M018,M,123.2575,128.04,"Of course, right.  That's where the real money is, being a student.",neu
Ses01F_impro07_F015,F,127.43,130.3175,Yeah.  Totally. [LAUGHTER],xxx
Ses01F_impro07_M019,M,128.54,141.685,That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.,hap
Ses01F_impro07_F016,F,133.3125,142.3625,"I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah.",exc
Ses01F_script01_1_F000,F,6.21,9.32,What's he going to say?,fru
Ses01F_script01_1_F001,F,9.35,12.8955,Maybe we should tell him before he sees it.,xxx
Ses01F_script01_1_M000,M,11.9892,15.1219,He saw it.,neu
Ses01F_script01_1_F002,F,14.3063,19.5526,How could he see it?  I was the first one up; he was still in bed.,sur
Ses01F_script01_1_M001,M,19.0456,22.3962,He was out here when it broke.,neu
Ses01F_script01_1_F003,F,22.32,24.6667,When?,xxx
Ses01F_script01_1_M002,M,24.8,35.9971,Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.,neu
Ses01F_script01_1_F004,F,35.3799,39.09,What was he doing out here at four o clock in the morning?,xxx
Ses01F_script01_1_M003,M,38.66,40.53,I don't know.,neu
Ses01F_script01_1_F005,F,40.02,44.9688,"He's dreaming of him again, walking around.",neu
Ses01F_script01_1_M004,M,44.55,47.23,I guess he is.,neu
Ses01F_script01_1_F006,F,46.95,52.32,It's getting to be just like after he died.  What's the meaning of that?,xxx
Ses01F_script01_1_M005,M,51.43,59.55,"I don't know the meaning of it.  But I know one thing, Mom, you've made a terrible mistake with father.",fru
Ses01F_script01_1_F007,F,58.95,60.88,What?,xxx
Ses01F_script01_1_M006,M,62.1628,68.25,"Being dishonest with him, you know.  This kind of thing always pays off and it's paying off.",xxx
Ses01F_script01_1_F008,F,67.6,70.67,What do you mean dishonest?,xxx
Ses01F_script01_1_M007,M,70.0764,78.8718,You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,neu
Ses01F_script01_1_F009,F,78.3648,81.5611,What do you want to do?  Argue with him?,fru
Ses01F_script01_1_M008,M,81.4068,89.4307,I don't want to argue but it's time he realized that nobody believes Larry is alive.,fru
Ses01F_script01_1_M009,M,89.7172,101.38,"You know?  Why shouldn't he walk the nights thinking of him, dreaming of him?   Do we contradict him?  Do we say, we don't have any hope anymore?  That we haven't had any hope for years now?",fru
Ses01F_script01_1_F010,F,100.14,102.3482,You can't say that to him.,fru
Ses01F_script01_1_M010,M,102.1,104.72,We've got to say it to him.,neu
Ses01F_script01_1_F011,F,104.29,108.7408,Where's the proof?  Do you have any proof?,fru
Ses01F_script01_1_M011,M,108.1897,118.47,"For God's sake, three years?  Nobody comes back after three years; that's insane.",fru
Ses01F_script01_1_F012,F,117.8228,129.51,"To you it is, to me it is, but to your father, you can talk yourself until you are blue in the face.  But there is no grave and there is no body, so where are you?",fru
Ses01F_script01_1_M012,M,130.76,134.59,"Sit down, Mom.  I want to talk to you.",neu
Ses01F_script01_1_F013,F,134.01,141.95,"It's that the trouble is those God damn newspapers.  Every month some new boy comes back and so the next one is going to be Larry, they just--",xxx
Ses01F_script01_1_M013,M,141.05,149.75,"All right, all right, all right.  You know why I asked Annie here, right?",fru
Ses01F_script01_1_F014,F,150.27,152.6736,Why?,fru
Ses01F_script01_1_M014,M,153.886,155.8699,You know.,neu
Ses01F_script01_1_F015,F,156.1786,160.67,"Well I got an idea, but what's your story?",neu
Ses01F_script01_1_M015,M,161.998,165.3487,I'm going to ask her to marry me.,neu
Ses01F_script01_1_F016,F,165.6573,169.559,"Well that's only your business, Chris.",xxx
Ses01F_script01_1_M016,M,169.7574,172.18,You know it's not just my business.,neu
Ses01F_script01_1_F017,F,171.63,175.49,Well what do you want me to do?  You're old enough to know your own mind.,xxx
Ses01F_script01_1_M017,M,174.7833,177.72,"So all right then, I'll just go ahead with it?",neu
Ses01F_script01_1_F018,F,176.96,179.75,Well you want to make sure that your father is not going to --,xxx
Ses01F_script01_1_M018,M,179.28,181.9475,Then it's not just my business.,fru
Ses01F_script01_1_F019,F,183.98,186.05,I'm just saying.,xxx
Ses01F_script01_1_M019,M,185.03,195.28,"You know sometimes you infuriate me.  you know that?  Isn't it your business if I tell father and he throws a fit about it?  God, you have such a talent for ignoring things.",ang
Ses01F_script01_1_F020,F,194.06,198.91,Oh.  I ignore what I got to ignore.  That girl is Larry's girl.,xxx
Ses01F_script01_1_M020,M,197.6,199.7475,She's not Larry's girl.,fru
Ses01F_script01_1_F021,F,205.16,215.17,"From your father's point of view, he is not dead and- Chris he still thinks he's still alive.  The girl is Larry's girl.",fru
Ses01F_script01_1_F022,F,219.04,223.82,"Now you can go on from there if you know where to go, but I'm telling you, I don't know where to go.",fru
Ses01F_script01_1_M021,M,224.7,236.05,"I don't know why it is, but every time I reach out for something I have to pull back because I am afraid other people will suffer. My whole bloody life, time after time.",fru
Ses01F_script01_1_F023,F,235.2,238.56,"You're a considerate fellow, there's nothing wrong in that.",fru
Ses01F_script01_1_M022,M,237.8,240.429,To hell with that.,fru
Ses01F_script01_1_F024,F,241.3769,245.1904,I just don't see why.  Have you asked Annie yet?,fru
Ses01F_script01_1_M023,M,245.2786,247.57,I wanted to get this settled first.,neu
Ses01F_script01_1_F025,F,246.8,251.4508,Well how do you know she's going to marry you?  Maybe she feels the same way your father does.,fru
Ses01F_script01_1_M024,M,251.2965,261.05,"Well if she does, then that's it.  That's the end of it.  From her letters, though, I think she's pretty much forgotten him.",neu
Ses01F_script01_1_M025,M,262.65,267.2119,And then we'll thrash it out with father.  Okay Mom?  Don't avoid me.,neu
Ses01F_script01_1_F026,F,266.83,270.73,The trouble is you don't see enough women.  You never did.,fru
Ses01F_script01_1_M026,M,269.73,274.6626,So what.  I'm not fast with women.,fru
Ses01F_script01_1_F027,F,274.1997,277.21,Why does it have to be Annie?,fru
Ses01F_script01_1_M027,M,276.24,278.3659,Because it is.,fru
Ses01F_script01_1_F028,F,278.15,282.59,Oh that's a great reason.  It's no reason at all.,fru
Ses01F_script01_1_M028,M,281.57,283.89,I don't know.,fru
Ses01F_script01_1_F029,F,282.73,286.92,"You haven't seen her since you went away to war, it's been five years.",fru
Ses01F_script01_1_M029,M,285.96,296.03,"I can't help it, I know her best.  I was brought up next door to her, you know?  These years when I think of someone for my wife, I think of Annie.",fru
Ses01F_script01_1_M030,M,297.0,300.07,"Mom, what do you want?  A diagram?",fru
Ses01F_script01_1_F030,F,299.31,302.195,I don't want a diagram.,fru
Ses01F_script01_1_F031,F,304.23,308.98,He thinks he's coming back Chris.,fru
Ses01F_script01_1_F032,F,309.04,312.7098,"You marry that girl, you are pronouncing him dead...",fru
Ses01F_script01_1_F033,F,312.74,318.2648,...and then what's that going to do to your father?  Do you know?  I don't.,fru
Ses01F_script01_1_M031,M,318.2868,321.98,"All right, then, Mom. [BREATHING]",fru
Ses01F_script01_1_F034,F,323.3348,326.075,Just give it some more thought.,neu
Ses01F_script01_1_M032,M,325.73,336.5389,"I've given it three years of thought.  And I'd hope that if I waited, father would forget about Larry and then we could just have a regular wedding and everyone would be happy.",fru
Ses01F_script01_1_M033,M,336.7373,342.3143,"But if I can't do that here, I may have to go somewhere else.",fru
Ses01F_script01_1_F035,F,341.97,344.8052,What the hell is this?,ang
Ses01F_script01_1_M034,M,344.4966,350.15,"I'll get out.  I'll get married and I'll move somewhere else, maybe New York.",neu
Ses01F_script01_1_F036,F,349.63,352.5866,Are you crazy?,xxx
Ses01F_script01_1_M035,M,352.1016,356.88,"I've been a good son for too long, a good sucker.",fru
Ses01F_script01_1_F037,F,356.4,359.87,You have a business here.  What the hell is this?,ang
Ses01F_script01_1_M036,M,359.03,362.82,The business?  The business doesn't inspire me.,fru
Ses01F_script01_1_F038,F,361.81,364.61,Oh.  Must you be inspired?,ang
Ses01F_script01_1_M037,M,363.87,373.5675,"Yes.  I like it for an hour a day.  I don't care if I have to grub for money all day long, when I come home I want it happy.",fru
Ses01F_script01_1_M038,M,373.5975,383.15,"I want some kids, I want a family, I want somebody that I can give myself to and Annie is in the center of that.  Now it's just where to find it.",fru
Ses01F_script01_1_F039,F,382.6,387.97,You mean to tell me that you would leave the business over this?,fru
Ses01F_script01_1_M039,M,387.5,390.11,"On this, I would.",neu
Ses01F_script01_1_F040,F,389.54,392.9042,Well you don't want to think like that.,fru
Ses01F_script01_1_M040,M,392.31,395.69,Then help me stay here.,neu
Ses01F_script01_1_F041,F,394.91,404.69,"All right.  But you don't want to think like that because what the hell are we working for, Chris?  It's all for you.  This whole shooting match is for you.",ang
Ses01F_script01_1_M041,M,403.43,407.04,I know that.  Then just help me stay here.,fru
Ses01F_script01_1_F042,F,406.39,409.46,Just don't think like that.,ang
Ses01F_script01_1_M042,M,408.96,412.8536,Well I am thinking like that.,fru
Ses01F_script01_1_F043,F,412.7875,416.2484,"I don't understand you, do I?",fru
Ses01F_script01_1_M043,M,415.92,420.4807,No.  You don't.  I'm a pretty tough guy.,fru
Ses01F_script01_1_F044,F,420.35,423.2141,I can see that.,fru
Ses01F_script01_2_F000,F,6.78,10.59,Why did he invite her here?,xxx
Ses01F_script01_2_M000,M,10.084,13.48,Why does that bother you?,xxx
Ses01F_script01_2_F001,F,12.71,17.23,"She's been in New York three and an half years, why all of a sudden?",xxx
Ses01F_script01_2_M001,M,16.63,21.66,Well maybe...maybe he just wanted to see her.,neu
Ses01F_script01_2_F002,F,21.25,26.41,Nobody comes seven hundred miles just to see.,xxx
Ses01F_script01_2_M002,M,25.73,33.08,"What do you mean?  You know he lived next door to the girl his whole life, why wouldn't he want to see her?",xxx
Ses01F_script01_2_M003,M,33.62,40.52,[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,fru
Ses01F_script01_2_F003,F,39.93,42.96,He's not going to marry her.,ang
Ses01F_script01_2_M004,M,42.44,45.24,How do you know he's even thinking about it?,neu
Ses01F_script01_2_F004,F,44.35,46.3,It's got that about it.,ang
Ses01F_script01_2_M005,M,45.8,47.59,Oh.  So what.,xxx
Ses01F_script01_2_F005,F,47.1,50.85,"What is going on here, Joe?",ang
Ses01F_script01_2_M006,M,50.6,52.55,Now listen.,fru
Ses01F_script01_2_F006,F,52.03,56.42,She is not his girl.  She knows she's not.,ang
Ses01F_script01_2_M007,M,55.87,58.2,You can't read her mind.,fru
Ses01F_script01_2_F007,F,57.76,66.65,"Then why is she still single?  New York is full of men, why is she still single?  Probably a hundred people told her she's foolish, but she waited.",ang
Ses01F_script01_2_M008,M,66.1,68.31,How do you know why she waited?,neu
Ses01F_script01_2_F008,F,67.48,78.26,"Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",ang
Ses01F_script01_2_M009,M,78.38,82.65,"Hey look, it's a nice day, huh?  Why are we arguing?",fru
Ses01F_script01_2_F009,F,82.12,91.28,"Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",ang
Ses01F_script01_2_M010,M,90.65,94.89,What do you want me to do? What do you want?,fru
Ses01F_script01_2_F010,F,92.36,102.17,"I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",ang
Ses01F_script01_2_F011,F,102.26,105.76,I won't stand for any nonsense.,ang
Ses01F_script01_2_M011,M,106.61,108.1825,Kate.,fru
Ses01F_script01_2_F012,F,108.2,122.34,"Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.",ang
Ses01F_script01_2_M012,M,109.38,111.65,[BREATHING],fru
Ses01F_script01_2_M013,M,121.29,123.23,Calm yourself.,fru
Ses01F_script01_2_F013,F,122.41,132.62,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry.  Believe with me. You, above all, have got to believe. Just believe.",ang
Ses01F_script01_2_M014,M,124.1625,126.36,Okay. Calm yourself.,fru
Ses01F_script01_2_M015,M,126.58,133.76,"I know. All right, all right. All right. Okay.  Calm yourself. What does that mean, me above all?",fru
Ses01F_script01_2_M016,M,134.61,138.04,"Look at you, you're shaking.",xxx
Ses01F_script01_2_F014,F,137.98,140.69,I can't help it.,fru
Ses01F_script01_2_M017,M,140.92,147.51,"What have I got to hide?  What the hell is the matter with you, Kate?",ang
Ses01F_script01_3_F000,F,4.8285,8.9243,You're the only one who still loves his parents.,neu
Ses01F_script01_3_M000,M,8.59,13.17,"I know.  It kind of went out of style, didn't it?",neu
Ses01F_script01_3_F001,F,12.3484,17.0473,It's not so bad; it's a good thing.,neu
Ses01F_script01_3_F002,F,17.1566,26.1173,"[BREATHING] You know, it's lovely here.  The air is sweet.",neu
Ses01F_script01_3_M001,M,26.0445,28.8493,You're not sorry you came.,neu
Ses01F_script01_3_F003,F,28.31,36.1344,"I'm not sorry, no. But I'm...I can't stay.",neu
Ses01F_script01_3_M002,M,36.1709,38.5386,Why not?,xxx
Ses01F_script01_3_F004,F,38.32,41.6,"For one thing, your mother much as told me to go.",neu
Ses01F_script01_3_M003,M,41.0,43.32,Well.,neu
Ses01F_script01_3_F005,F,42.82,47.33,"And then, you.  You've been kind of...",neu
Ses01F_script01_3_M004,M,47.21,49.51,What?,neu
Ses01F_script01_3_F006,F,49.1,53.9831,Sort of embarrassed ever since I got here.,neu
Ses01F_script01_3_M005,M,54.62,63.9,Well I was kind of planning of sneaking up on you over the course of a week or so.  They just take it for granted that we're all set.,neu
Ses01F_script01_3_F007,F,63.01,65.8944,I knew they would.,neu
Ses01F_script01_3_M006,M,67.6792,69.8648,You did?,xxx
Ses01F_script01_3_F008,F,69.64,75.91,"Well sure, from your mother's point of view.  Why else would I come?",neu
Ses01F_script01_3_M007,M,78.08,87.25,"So would you want to?  I mean, I guess you have to know that's kind of why I asked you to come?",xxx
Ses01F_script01_3_F009,F,87.61,94.67,"I, umm. I guess, I guess that's kind of why I came.",neu
Ses01F_script01_3_F010,F,97.02,98.4227,[BREATHING],hap
Ses01F_script01_3_M008,M,98.07,105.58,"I love you. Annie, I love you.",hap
Ses01F_script01_3_F011,F,98.9525,101.725,[LAUGHTER],hap
Ses01F_script01_3_M009,M,106.5092,114.9575,"I don't really have any imagination, that's all I know how to say.",hap
Ses01F_script01_3_F012,F,108.9225,114.07,[LAUGHTER],hap
Ses01F_script01_3_M010,M,115.2878,126.545,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch.  I wanted it to be somewhere new, some place fresh for both of us.",hap
Ses01F_script01_3_F013,F,117.0,118.8,No. No,hap
Ses01F_script01_3_M011,M,126.68,137.2162,"You feel uncomfortable here, you feel that it's wrong here somehow.  I just...I don't...I didn't want...I didn't want to take you away from anything.",xxx
Ses01F_script01_3_F014,F,137.289,142.2065,"Chris, I've been ready a long, long, time.",neu
Ses01F_script01_3_M012,M,142.91,147.379,And he's gone forever?  Are you sure?,xxx
Ses01F_script01_3_F015,F,146.98,150.5845,I almost got married two years ago.,neu
Ses01F_script01_3_M013,M,151.03,153.5714,Why didn't you?,xxx
Ses01F_script01_3_F016,F,153.3875,156.3762,You started to write me.,neu
Ses01F_script01_3_M014,M,156.3033,159.54,You felt something that far back?,sur
Ses01F_script01_3_F017,F,159.06,161.23,Every day since.,hap
Ses01F_script01_3_M015,M,160.7,163.66,Why didn't you let me know?,hap
Ses01F_script01_3_F018,F,162.8,169.66,"I was waiting for you, Chris.  You sure can be ambiguous, you know.  And when you did finally write me,",xxx
Ses01F_script01_3_M016,M,171.72,173.6,Give me a...,hap
Ses01F_script01_3_M017,M,173.67,175.7325,Give me a kiss.,hap
Ses01F_script01_3_M018,M,180.26,186.3491,God.  I kissed you Annie.,xxx
Ses01F_script01_3_F019,F,169.69,172.46,beating around the bush.,hap
Ses01F_script01_3_F020,F,186.209,193.68,"I will never forgive you.  All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",hap
Ses01F_script01_3_M019,M,191.1025,196.74,"Oh Annie, we are going to live now.  I am going to make you so happy.",hap
Ses01F_script01_3_F021,F,196.14,198.895,Not like that you're not.,hap
Ses01F_script01_3_M020,M,199.1,201.4,I kissed you.,hap
Ses01F_script01_3_F022,F,200.92,206.29,"Like Larry's brother.  Do it like you, Chris.",neu
Ses01F_script01_3_F023,F,212.5813,215.67,"Chris, what is it?",xxx
Ses01F_script01_3_M021,M,216.48,220.04,"Hey, let's drive some place.  Huh?  Let's get out of here.",sad
Ses01F_script01_3_F024,F,218.54,222.9675,No. What is it?  Is it your mother?,xxx
Ses01F_script01_3_M022,M,222.68,225.5,No it's nothing like that. It's-,sad
Ses01F_script01_3_F025,F,225.04,232.9798,"Then what?  Chris.  Even in your letters, there was something ashamed.",xxx
Ses01F_script01_3_M023,M,232.7248,240.3,Yeah.  I suppose I have been. But it's going from me.,sad
Ses01F_script01_3_F026,F,240.62,243.65,You've got to tell me.,xxx
Ses01F_script01_3_M024,M,243.83,247.52,I don't even know how to start.,sad
Ses01F_script01_3_F027,F,247.48,250.62,It wouldn't work like this.,xxx
Ses01F_script01_3_M025,M,251.5,259.73,"It's just all mixed up with so many other things, you know?  You know overseas I was in command of a company?",sad
Ses01F_script01_3_F028,F,259.13,261.66,"Yeah, sure.",neu
Ses01F_script01_3_M026,M,261.75,264.9617,Well I lost them.,sad
Ses01F_script01_3_F029,F,266.31,268.5425,How many?,neu
Ses01F_script01_3_M027,M,268.56,270.7875,Pretty much all.,sad
Ses01F_script01_3_F030,F,270.66,273.26,"Aw, geez.",sad
Ses01F_script01_3_M028,M,272.44,283.5024,You can't just toss off a thing like that because they weren't just men. You know?,sad
Ses01F_script01_3_M029,M,283.73,304.58,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks.  He just put them in my pocket.  That's a little thing, you know, but that's what kind of guys I had.",sad
Ses01F_script01_3_M030,M,304.7751,319.99,"They didn't die, they killed themselves for each other.  I mean that, exactly.  Just a little more selfish and they would all be here today.",sad
Ses01F_script01_3_M031,M,320.9,344.48,"And I had this idea as I was watching them go down.  Everything was being destroyed, you know, but this one thing was being made.  It was kind of a monument, it's kind of responsibility, man for man.",xxx
Ses01F_script01_3_F031,F,344.18,345.74,Mmhmm.,neu
Ses01F_script01_3_M032,M,345.9,359.22,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",sad
Ses01F_script01_3_M033,M,360.2517,378.35,"But then I came home and it was incredible, you know?  The whole thing was just kind of this random bus accident.  You know, I went back to the rat race again, I went to work.",sad
Ses01F_script01_3_M034,M,378.47,383.65,Driving my new car and seeing a new refrigerator.,xxx
Ses01F_script01_3_M035,M,384.52,400.648,"I mean...You can't take those things out of a war. when you drive that car and you see that new refrigerator, you have to know that it came out of the love that a man can have for another man.",xxx
Ses01F_script01_3_M036,M,401.91,412.59,And I didn't want any of it. I guess that included you.,sad
Ses01F_script01_3_F032,F,415.8011,419.8444,Do you still feel that way?,xxx
Ses01F_script01_3_M037,M,419.4437,422.5035,I just want you to know Annie.,neu
Ses01F_script01_3_F033,F,422.467,432.4477,"Because you mustn't feel that way.  Everything you have, you've earned - everything.  you understand me?",xxx
Ses01F_script01_3_F034,F,432.557,450.47,"Even me.  And your money?  Chris, there's nothing wrong in your money.  Your father put hundreds of planes into the air, you should be proud of that.  A man should be paid for that.",xxx
Ses01F_script01_3_M038,M,451.04,460.28,"Annie, Annie.  I am going to make a fortune for you.",xxx
Ses01F_script01_3_F035,F,459.57,463.06,What would I do with a fortune?,hap
Ses01F_script02_1_M000,M,1.8151,9.035,"What time is it?  I think it's supposed to run around midnight, right?  God, this is great, isn't it, Carla?  Look at this night we got here, huh.",xxx
Ses01F_script02_1_M001,M,9.0925,15.62,"Actually I want to get a little further up the coast, get away from all like the lights and the people, but...  How are you doing?",xxx
Ses01F_script02_1_F000,F,15.14,17.21,Fine.,neu
Ses01F_script02_1_M002,M,16.96,20.0,"Okay.  Is that, is that--",exc
Ses01F_script02_1_M003,M,20.05,26.65,No.  That's just foam.  I don't know.  I can't tell.,xxx
Ses01F_script02_1_F001,F,25.91,27.4125,[BREATHING],fru
Ses01F_script02_1_M004,M,27.13,35.7987,"I don't know, probably if you can't tell, though, it's probably not them, right?  It's probably going to be like this unmistakable thing, right?",xxx
Ses01F_script02_1_M005,M,35.899,39.48,Oh no.  you know what I forgot?,xxx
Ses01F_script02_1_F002,F,38.99,40.05,What?,xxx
Ses01F_script02_1_M006,M,39.5,45.45,"My flashlight.  God, how could I be so stupid?  I can't believe I forgot my flashlight.",xxx
Ses01F_script02_1_F003,F,45.06,47.03,What flashlight?,sur
Ses01F_script02_1_M007,M,46.42,49.95,"The flashlight, the silver one.  There's only one, isn't there?",neu
Ses01F_script02_1_F004,F,49.22,51.4,That's not your flashlight.,neu
Ses01F_script02_1_M008,M,50.85,52.4,Whose is it?,neu
Ses01F_script02_1_F005,F,51.87,54.23,It's ours; it's my flashlight too.,xxx
Ses01F_script02_1_M009,M,53.76,55.48,"Oh...well. Yeah, of course.",neu
Ses01F_script02_1_F006,F,54.72,57.69,You keep saying my flashlight like it's just yours.,ang
Ses01F_script02_1_M010,M,57.29,58.42,No.,neu
Ses01F_script02_1_F007,F,57.75,59.57,How's that supposed to make me feel?,ang
Ses01F_script02_1_M011,M,58.88,65.6016,"Of course, our flashlight.  What's yours is mine.  Me flashlight es su flashlight.",neu
Ses01F_script02_1_M012,M,65.727,73.01,"Naturally.  God, how could we not think to bring it?  I hope the moon stays out, though.",fru
Ses01F_script02_1_M013,M,73.1527,77.14,Do they always run during a full moon?  I don't remember.  Was it full last year?,neu
Ses01F_script02_1_F008,F,76.27,77.64,Yeah.,neu
Ses01F_script02_1_M014,M,77.19,87.6779,"Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.",neu
Ses01F_script02_1_M015,M,87.825,94.5265,"Aw.  Do you know, I should have brought a six pack, too.  A six pack, that would be just the ticket right about now.  Huh?",neu
Ses01F_script02_1_M016,M,94.64,100.4,"God, I'm so excited, I'm like a kid.  I can't believe I got out of the house with my fly zipped up.",exc
Ses01F_script02_1_F009,F,101.72,103.5025,[LAUGHTER],hap
Ses01F_script02_1_M017,M,104.25,111.23,I wonder if they can hear me talk or like feel the vibrations in the sand when we move around.,xxx
Ses01F_script02_1_F010,F,110.77,112.69,I'm cold.,sad
Ses01F_script02_1_M018,M,112.19,114.35,Do you want my jacket?,fru
Ses01F_script02_1_F011,F,113.79,115.98,"It's after eleven, let's go.",xxx
Ses01F_script02_1_M019,M,115.8753,121.9194,What?  We just got here.  What's the point of coming all the way down here if we just turn around and go home?,xxx
Ses01F_script02_1_F012,F,121.65,123.23,There is no point.,xxx
Ses01F_script02_1_M020,M,122.7,124.59,Right.,neu
Ses01F_script02_1_F013,F,124.05,126.04,That's my point.,xxx
Ses01F_script02_1_M021,M,125.75,127.96,"Wait, that's my point, too.",neu
Ses01F_script02_1_F014,F,127.44,129.39,"Well, then let's go.",fru
Ses01F_script02_1_M022,M,128.8,137.74,"No, no.  Okay.  That's not my point.  My point is there is no point in coming down here if we just turn around and go home.  Don't you want to see it?",fru
Ses01F_script02_1_F015,F,137.29,139.6146,Not particularly.,neu
Ses01F_script02_1_M023,M,139.11,141.04,Why not?,neu
Ses01F_script02_1_F016,F,140.5,143.07,I just don't.  It's stupid.,xxx
Ses01F_script02_1_M024,M,142.78,155.64,"Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this.  It's just forty minutes away for us; it's too good to pass up.",neu
Ses01F_script02_1_F017,F,154.9,163.99,"Pass what up?  I mean these fish swim out of the ocean, they flop around on the beach, they swim away and then they die.",fru
Ses01F_script02_1_M025,M,163.19,176.2823,Yeah.  But this..this moment on the beach is like the highlight of their little lives.  All that flopping around is laying eggs or what to do - spawning or mating or whatever.,neu
Ses01F_script02_1_M026,M,176.3975,181.55,This is a big night for these little guys.  It's like life's last orgy.,neu
