id,speaker,start_time,end_time,text,emotion
Ses05F_impro08_F004,F,39.37,41.57,"yeah, I understand.",neu
Ses05F_impro08_M005,M,39.76,49.18,"Can you like talk to somebody about this, can you like can you tell them that this is ridiculous and can they change it from now on, is there a phone number you have that I can call that will like automatically be talking to somebody a human being.",ang
Ses05F_impro08_F005,F,42.12,45.66,Uh- when's when's-,neu
Ses05F_impro08_F006,F,47.2,48.4,Sir-,fru
Ses05F_impro08_F007,F,48.73,61.77,"If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it.",neu
Ses05F_impro08_M006,M,59.4,65.8,"Well, okay ,well First off, fine, fine, fine.  Let's see, first off, um- yeah my bill's wrong.",fru
Ses05F_impro08_M007,M,65.81,69.03,"Like I know I paid last month, but it hasn't been paid and you charged me a late fee.",ang
Ses05F_impro08_F008,F,66.15,73.35,"Okay, so where?, okay, all right, so where did you uh- locate your your bill?",neu
Ses05F_impro08_M008,M,72.87,74.31,I got it in the mail.,fru
Ses05F_impro08_F009,F,74.08,74.86,In the mail?,neu
Ses05F_impro08_M009,M,74.75,75.53,yeah,fru
Ses05F_impro08_F010,F,75.37,82.28,"So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?",neu
Ses05F_impro08_M010,M,81.66,88.35,"Well, when I look online, it says, it says that I was charged a late fee so I'm assuming that I paid on your web site-",fru
Ses05F_impro08_F011,F,85.63,86.77,Okay.,neu
Ses05F_impro08_M011,M,88.39,96.11,"like I paid right through your own company before my due date but it's still and it even shows my payment there, and then it charged me the late fee afterwards.",fru
Ses05F_impro08_F012,F,90.81,92.07,Okay.,neu
Ses05F_impro08_F013,F,93.74,95.25,All right. I-,xxx
Ses05F_impro08_F014,F,95.35,100.55,"Okay so, I'll just look it up and you know see what's going on, maybe we can...",neu
Ses05F_impro08_M012,M,100.19,101.52,Okay.,fru
Ses05F_impro08_F015,F,100.63,102.81,if I call it up on the screen.,neu
Ses05F_impro08_M013,M,102.18,104.11,"Okay, great, go ahead.",neu
Ses05F_impro08_F016,F,103.62,118.66,"So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?",neu
Ses05F_impro08_M014,M,118.42,121.42,It was one ninety eight sixty three. I paid the minimum.,fru
Ses05F_impro08_F017,F,120.07,130.0,"Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason.  And I think that was the problem on our end.  So um-",neu
Ses05F_impro08_M015,M,129.75,133.29,Wow.  I can't believe you're actually admitting to having a problem on your end.  That's a first.,xxx
Ses05F_impro08_F018,F,132.97,139.05,"Well you know sometimes-- just with online transactions, things happens. so um-",neu
Ses05F_impro08_M016,M,134.19,135.92,"No, No, No, I am grateful.",neu
Ses05F_impro08_M017,M,137.08,138.2,Absolutely.,xxx
Ses05F_impro08_F019,F,139.14,145.43,"Yeah, we- Somebody went in and- and cleared the problem and it looks like you're all paid.",neu
Ses05F_impro08_M018,M,145.11,146.36,Did they take-,neu
Ses05F_impro08_F020,F,145.45,150.48,"You do the direct the direct it um- it's taking right out of your bank account, correct?",neu
Ses05F_impro08_M019,M,149.36,150.61,"Yes, yes, exactly.",neu
Ses05F_impro08_F021,F,150.51,152.57,Yeah so- That --that did go through.,neu
Ses05F_impro08_M020,M,151.89,154.82,Are you taking the late fee off of my account then?,neu
Ses05F_impro08_F022,F,154.44,160.18,"Um- I can try to do that for you, certainly.",neu
Ses05F_impro08_M021,M,159.54,161.7,Because I paid it on time.,fru
Ses05F_impro08_F023,F,161.25,180.32,"Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well.  So I'm going to go ahead and try and put that into the computer.  And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that.",neu
Ses05F_impro08_M022,M,176.96,178.05,Right.,neu
Ses05F_impro08_M023,M,179.92,184.59,"Yeah, but if I call back, I'll have to go through this whole rigmarole again. and try to get a hole or someone.",fru
Ses05F_impro08_F024,F,182.62,188.27,Well I'll give you my direct line and my number so you can- you can  get directly to me.,neu
Ses05F_impro08_M024,M,187.71,188.84,Really?,sur
Ses05F_impro08_F025,F,188.5,189.53,yeah.,neu
Ses05F_impro08_M025,M,188.99,192.4,"That would be wonderful, that would be great seriously.",hap
Ses05F_impro08_F026,F,191.54,192.89,No problem.,neu
Ses05F_impro08_M026,M,192.4325,194.11,"thank you, what's the number?",hap
Ses05F_impro08_F027,F,193.58,196.75,ahh one eight hundred three two three,neu
Ses05F_impro08_M027,M,196.26,197.36,three two three,neu
Ses05F_impro08_F028,F,197.06,198.86,six four nine four,neu
Ses05F_impro08_M028,M,198.33,203.88,"six four nine four. That would be so great, thank you so much.",hap
Ses05F_impro08_F029,F,202.98,204.19,You're welcome,neu
Ses05F_impro08_M029,M,203.92,204.84,oh.,xxx
Ses05F_impro08_F030,F,204.43,206.63,I'm sorry that it was an inconvenience.,neu
Ses05F_impro08_M030,M,206.28,211.1,"It was horrible, but you've made it much better, thank you very much. Absolutely",hap
Ses05F_impro08_F031,F,208.53,209.83,I am glad.,xxx
Ses05F_impro08_F032,F,209.86,211.36,Have a good day.,neu
Ses05F_impro08_M031,M,211.12,213.48,"You too, thank you so much, have a wonderful day.",hap
Ses05F_impro08_F033,F,213.17,214.55,bye bye,neu
Ses05F_impro08_M032,M,213.74,214.94,bye,xxx
Ses05F_script01_1_F000,F,8.0341,13.5,What's he going to say? Maybe we should tell him before he sees it.,sad
Ses05F_script01_1_M000,M,13.0842,15.27,He saw it.,sad
Ses05F_script01_1_F001,F,15.2259,19.1,How could he see it?  I was the first one up.  He was still in bed.,xxx
Ses05F_script01_1_M001,M,18.61,21.02,He was out here when it broke.,sad
Ses05F_script01_1_F002,F,20.57,22.1,When?,xxx
Ses05F_script01_1_M002,M,22.07,29.15,"Around Four this morning, and there was a crack and I looked out.  We're standing right there when I cracked.",sad
Ses05F_script01_1_F003,F,28.98,32.13,What was he doing out here at four in the morning?,xxx
Ses05F_script01_1_M003,M,31.97,38.22,I don't know.  but When it cracked he ran back into the house and start to cry in the kitchen.,sad
Ses05F_script01_1_F004,F,38.11,39.88,Did you talk to him?,sad
Ses05F_script01_1_M004,M,39.84,44.06,No.  I figured it was best to leave him alone.,sad
Ses05F_script01_1_F005,F,44.62,46.45,He cried hard.,sad
Ses05F_script01_1_M005,M,46.11,49.33,I could hear him right through the floor of my room.,sad
Ses05F_script01_1_F006,F,50.95,53.31,He is thinking about him again.,sad
Ses05F_script01_1_F007,F,53.64,58.77,"It's getting just like after Larry died, he's having dreams, he's walking around at night.",sad
Ses05F_script01_1_M006,M,58.6,60.66,"I guess, he is.",sad
Ses05F_script01_1_F008,F,61.98,64.23,What's the meaning of that?,sad
Ses05F_script01_1_M007,M,63.8,70.23,I don't know the meaning of it.  But I know one thing mom did.  We made a terrible mistake with dad.,sad
Ses05F_script01_1_F009,F,69.6,71.32,What?,xxx
Ses05F_script01_1_M008,M,71.08,75.91,Being dishonest with him.  It's the kind of thing that pays off and now it's paying off.,sad
Ses05F_script01_1_F010,F,75.43,77.85,"What do you mean, dishonest?",xxx
Ses05F_script01_1_M009,M,77.56,85.46,"You know that Larry's not coming back, and I know it.  So why do we go on letting him think that we believe with him?",sad
Ses05F_script01_1_F011,F,85.02,87.59,"What are you going to do, argue with him?",xxx
Ses05F_script01_1_M010,M,87.25,93.7,"No um, I don't want to argue with him, but it's time we realized that nobody else believes that Larry is alive.",fru
Ses05F_script01_1_M011,M,94.09,105.27,"Why shouldn't he dream about him, walk around during the night, looking for him um.  Do we contradict him?  Do we say outright that we don't have any hope anymore, that we haven't had any for years now?",fru
Ses05F_script01_1_F012,F,105.03,106.9,You can't just say that to him.,xxx
Ses05F_script01_1_M012,M,106.74,108.94,We have to say it to him!,fru
Ses05F_script01_1_F013,F,118.01,125.0,"How are you going to prove it, I mean, there's no body and there's no grave.  So what are you going to do? Do you have proof?",xxx
Ses05F_script01_1_M013,M,122.81,129.61,"For God's sake, mom, three years.  Nobody comes back after three years!  It's insane!",ang
Ses05F_script01_1_F014,F,128.55,138.37,"To you it is, and to me, but not to your father.  Now look, you can talk yourself  blue in the face, but there's no body, and there's no grave, so where are you?",fru
Ses05F_script01_1_M014,M,138.49,142.21,"Sit down, mom.  I want to talk to you.",fru
Ses05F_script01_1_F015,F,141.53,150.17,"The trouble with the god damned newspapers, I mean every week, they do a story about some boy's been gone longer than Larry and he comes back, so the next one is gonna--",xxx
Ses05F_script01_1_M015,M,148.2,151.92,"All right, All right mom.  Listen!",fru
Ses05F_script01_1_M016,M,153.209,156.55,"You know why I asked Annie here, don't you?",sad
Ses05F_script01_1_F016,F,156.16,157.9,why?,xxx
Ses05F_script01_1_M017,M,157.72,159.51,You know.,fru
Ses05F_script01_1_F017,F,159.19,162.28,Well I got an idea.  But what's the story?,neu
Ses05F_script01_1_M018,M,162.08,164.57,I'm going to ask her to marry me.,neu
Ses05F_script01_1_F018,F,165.77,169.18,"Well that's nobody's business but yours, Chris.",xxx
Ses05F_script01_1_M019,M,168.72,171.3,You know that's not just my business.,fru
Ses05F_script01_1_F019,F,170.7,174.97,"What- What am - what are you going to do, I mean you're old enough to make up your own mind?",xxx
Ses05F_script01_1_M020,M,174.27,176.69,So it's all right.  I can go ahead with it then?,fru
Ses05F_script01_1_F020,F,176.23,180.02,Well you're want to make sure your father isn't you know going to--lose them,xxx
Ses05F_script01_1_M021,M,178.56,186.79,Then it's not only my business.  Sometimes you infuriate me.  You know that?,xxx
Ses05F_script01_1_M022,M,186.82,195.41,"You know that?  Isn't it your business too, if I tell dad, and he gets, throws a fit about it?   you have such a talent for ignoring things!",xxx
Ses05F_script01_1_F021,F,194.8,198.46,I ignore what I got to ignore.  The girl is Larry's girl.,fru
Ses05F_script01_1_M023,M,197.51,200.21,She's not Larry's girl!,xxx
Ses05F_script01_1_F022,F,200.09,207.41,"As far as your father is concerned, he's not dead and you've no right to take his girl.",xxx
Ses05F_script01_1_F023,F,207.47,217.98,"Now Chris you can go on from there, but I don't know what to do.  I mean do you know what to do, because I don't.",fru
Ses05F_script01_1_M024,M,218.66,228.42,"I don't know why it is.  But every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time, after time.",fru
Ses05F_script01_1_F024,F,227.47,230.81,"Well you're a considerate fellow, there's nothing wrong with that.",neu
Ses05F_script01_1_M025,M,229.66,231.77,To hell with that!,ang
Ses05F_script01_1_F025,F,232.17,235.16,Have you asked Annie yet to marry you?,neu
Ses05F_script01_1_M026,M,234.53,237.36,I want to get this settled first.,xxx
Ses05F_script01_1_F026,F,237.52,243.88,"Well how did you know that she will go along with it, I mean maybe she feels the same way as your father?",neu
Ses05F_script01_1_M027,M,243.45,256.96,"Well, if she does, then that's the end of it, but from her letters it sounds like she's forgotten about it.  I'll find out and then we'll thrash it out with Dad, all right?  Mom, don't avoid me.",xxx
Ses05F_script01_1_F027,F,260.33,263.33,"The trouble is you don't see enough women, you never have",neu
Ses05F_script01_1_M028,M,262.74,265.79,"So what, I'm not fast with women.",fru
Ses05F_script01_1_F028,F,265.21,268.04,Well I just don't see why it has to be Annie.,neu
Ses05F_script01_1_M029,M,267.41,269.07,Because it is.,fru
Ses05F_script01_1_F029,F,268.85,273.34,"well, that's a good reason, but it doesn't answer a thing.",xxx
Ses05F_script01_1_M030,M,274.55,285.95,"I can't help it.  I know her best.  I was brought up next door to here, the easiest, when I think of somebody for my wife, I think of Annie.  Do you want a diagram?",fru
Ses05F_script01_1_F030,F,284.94,294.2,"No, I don't want a diagram, but, Chris, your father thinks Larry's coming back.",fru
Ses05F_script01_1_F031,F,294.66,304.58,"You marry his girl, and you're pronouncing him dead.  Now what's going to happen to your father, do you know?  I don't.",sad
Ses05F_script01_1_M031,M,304.25,306.52,"All right, then, Mom.",fru
Ses05F_script01_1_F032,F,307.68,309.78,Give it some more thought.,xxx
Ses05F_script01_1_M032,M,309.44,322.85,"I've given it three years of thought.  And hope by now that he wouldn't.  Can you forget about Larry an-- and we can have a regular wedding and have everybody be happy.  But that can't happen here, I'm set to get out.",fru
Ses05F_script01_1_F033,F,323.18,324.64,What the hell is this?,ang
Ses05F_script01_1_M033,M,324.25,328.75,"I'll get out. I'll get married and live some place else.  Maybe, maybe New York?",fru
Ses05F_script01_1_F034,F,328.21,330.02,Are you crazy?,ang
Ses05F_script01_1_M034,M,329.45,333.55,"I've been a good son for too long, a big sucker.  I'm through with it.",xxx
Ses05F_script01_1_F035,F,333.8,339.38,Wait a minute.  Tell me this.  Do you mean to say that you would leave the business?,fru
Ses05F_script01_1_M035,M,338.66,342.56,The business?  The business?  It doesn't inspire me?,ang
Ses05F_script01_1_F036,F,341.63,343.89,Must you be inspired?,xxx
Ses05F_script01_1_M036,M,342.84,362.92,"Yes!  I like it an hour a day.  If I had to grub for money all day long, I like to come home to something beautiful.  I want a family.  I want- I want kids.  I want to build something I can give myself to. and Annie is in the center of that, and now where do I find it?",xxx
Ses05F_script01_1_F037,F,364.57,368.98,"Don't- you, you can't think like that!  Don't think like that!",fru
Ses05F_script01_1_M037,M,370.36,372.47,Then help me stay here.,xxx
Ses05F_script01_1_F038,F,372.58,381.37,"All right!  But don't think like that, because I mean, what the hell did we do all this for, Chris?  The whole business it's all for you!  The whole shooting match is for you!",ang
Ses05F_script01_1_M038,M,379.16,385.13,I know that Mom. I know.  Just you help me stay here.,xxx
Ses05F_script01_1_F039,F,384.51,387.03,"All right, but don't think like that.",xxx
Ses05F_script01_1_M039,M,386.68,388.9,I am thinking like that.,xxx
Ses05F_script01_1_F040,F,390.42,393.25,"I don't understand you, do I?",fru
Ses05F_script01_1_M040,M,392.68,397.74,No.  You don't.  I'm a pretty tough guy.,xxx
Ses05F_script01_1_F041,F,397.29,399.91,"Yeah, I can see that.",xxx
Ses05F_script01_2_F000,F,4.49,7.22,Why did you invite her here?,xxx
Ses05F_script01_2_M000,M,7.19,9.32,Why does that bother you?,neu
Ses05F_script01_2_F001,F,9.37,13.33,She's been in New York three and a half years.  Why all of the sudden?,neu
Ses05F_script01_2_M001,M,12.83,17.9,Well maybe.  Maybe she just wanted to see her again.,neu
Ses05F_script01_2_F002,F,16.78,19.88,Nobody comes seven hundred miles just to see.,xxx
Ses05F_script01_2_M002,M,19.47,29.24,"What did you mean? He lived next door to the girl all of his life, why wouldn't he want to see her again? Don't look at me like that, he didn't tell me any more than he told you.",neu
Ses05F_script01_2_F003,F,29.57,32.13,He's not going to marry her.,xxx
Ses05F_script01_2_M003,M,31.76,34.42,How do you know he is even thinking about it?,fru
Ses05F_script01_2_F004,F,33.01,35.01,It's got that about it.,xxx
Ses05F_script01_2_M004,M,35.45,38.31,"Well, so what.",fru
Ses05F_script01_2_F005,F,38.47,40.68,"What's going on here, Joe?",fru
Ses05F_script01_2_M005,M,40.44,43.96,"Now, listen, Kate, just-",fru
Ses05F_script01_2_F006,F,47.92,50.45,She's not his girl.  She knows she's not.,ang
Ses05F_script01_2_M006,M,50.2,52.06,You can't read her mind.,xxx
Ses05F_script01_2_F007,F,52.19,61.82,"She's . . . Then why is she still single.  New York is full of men, why isn't she married?  Probably a hundred people told her she's foolish, but she's waited.",fru
Ses05F_script01_2_M007,M,61.23,64.01,How do you know why she's waited?,fru
Ses05F_script01_2_F008,F,63.46,71.26,Because she knows what I know - she's faithful as a rock and my worst moments I think of her waiting and I know again that I'm right.,fru
Ses05F_script01_2_M008,M,70.54,75.43,Look.  It's a nice day.  Why are we arguing?,fru
Ses05F_script01_2_F009,F,78.73,86.92,"Nobody in her- this house dares shake her faith.  Strangers might, but not his father, and not his brother.",fru
Ses05F_script01_2_M009,M,86.16,88.9,What do you want me to do? What do you want--,fru
Ses05F_script01_2_F010,F,87.99,91.18,I want you to pretend like he's coming back!,ang
Ses05F_script01_2_M010,M,94.57,96.29,"But, Kate...",fru
Ses05F_script01_2_F011,F,97.17,100.48,"Because if he's not coming back, then I'll kill myself.",ang
Ses05F_script01_2_M011,M,100.15,101.38,[LAUGHTER],fru
Ses05F_script01_2_F012,F,100.87,109.07,"Laugh.  Laugh at me, but what happens the night that she goes to sleep in his bed, and his memorial breaks in pieces?",ang
Ses05F_script01_2_M012,M,109.58,111.5,Calm yourself.,fru
Ses05F_script01_2_F013,F,111.47,114.73,"Believe with me, Joe.  I can't stand alone.",xxx
Ses05F_script01_2_M013,M,113.9,115.64,Calm yourself!,fru
Ses05F_script01_2_F014,F,122.27,127.91,"Only last week, another boy turned up in Detroit, been missing longer than Larry, you read it yourself.",ang
Ses05F_script01_2_M014,M,127.16,131.42,"All right, all right.  Calm yourself.",fru
Ses05F_script01_2_F015,F,131.97,135.5,"You above all, have got to believe, Joe.",xxx
Ses05F_script01_2_M015,M,135.25,138.26,"Why me, above all?",xxx
Ses05F_script01_2_F016,F,140.55,142.89,You've got to believe. You've got to--,sad
Ses05F_script01_2_M016,M,142.38,146.35,What do you mean me above all?  Look at you.  You're shaking!,ang
Ses05F_script01_2_F017,F,145.66,147.32,I can't help it!,ang
Ses05F_script01_2_M017,M,146.99,151.85,"What have I got to hide?  What the hell is the matter with you, Kate?",ang
Ses05F_script01_3_F000,F,5.4211,8.7432,You're the only one I know who loves his parents.,hap
Ses05F_script01_3_M000,M,8.3326,12.4188,I know.  It's going out of style isn't it?,hap
Ses05F_script01_3_F001,F,11.858,13.6306,"No, it's good.",hap
Ses05F_script01_3_F002,F,15.3432,20.1605,It's so lovely here.  The air is sweet.,hap
Ses05F_script01_3_M001,M,20.2306,22.3539,So you're not sorry you came?,xxx
Ses05F_script01_3_F003,F,21.9032,26.8707,No.  But I'm not going to stay.,hap
Ses05F_script01_3_M002,M,27.1111,28.6434,Why?,sur
Ses05F_script01_3_F004,F,28.6434,31.56,Well your mother has much as told me to leave.,xxx
Ses05F_script01_3_M003,M,31.0871,32.1086,Well--,xxx
Ses05F_script01_3_F005,F,31.8182,39.2895,"Well, you saw that! And you.  You've been-",xxx
Ses05F_script01_3_M004,M,39.0692,40.63,What?,neu
Ses05F_script01_3_F006,F,41.1223,44.5,Well sort of embarrassed soon as I came.,sad
Ses05F_script01_3_M005,M,44.9982,55.0133,Well the plan was to kind of sneak up on you over a period of a week or so.  But uh- they take it for granted that we're all set.,hap
Ses05F_script01_3_F007,F,55.0634,59.41,I figured they would- your mother at least.,xxx
Ses05F_script01_3_M006,M,60.041,62.42,How did you know?,neu
Ses05F_script01_3_F008,F,62.5848,66.9114,"Well, from her point of view why else would I come?",neu
Ses05F_script01_3_M007,M,67.1718,79.4103,"Well, would you want to?  I guess you know this is why I asked you to come.",xxx
Ses05F_script01_3_F009,F,80.2716,84.1875,I guess this is why I came.,hap
Ses05F_script01_3_M008,M,85.54,94.31,"Anne, I love you.  I love you a great deal.  I love you!",hap
Ses05F_script01_3_M009,M,94.3104,109.8564,"I- I -I have no imagination, that's all I know what to say, I-I'm embarrassing you. I I didn't want to tell you here.  I wanted it to be some place different, some place where we could be new to each other you know.",exc
Ses05F_script01_3_M010,M,110.0,122.3654,"You feel it's wrong here, don't you- this yard, this chair?  I want you to be ready for me Annie.  I don't want to win you away from anything.",exc
Ses05F_script01_3_F010,F,121.9347,125.1796,"Chris, I've been ready for a long time.",xxx
Ses05F_script01_3_M011,M,125.0194,128.9253,"Then, he's gone forever-you're sure?",xxx
Ses05F_script01_3_F011,F,128.9754,132.4406,I almost got married two years ago.,xxx
Ses05F_script01_3_M012,M,132.8012,135.4151,Why didn't you?,xxx
Ses05F_script01_3_F012,F,135.0145,137.17,You started to write me.,xxx
Ses05F_script01_3_M013,M,138.5399,140.9135,You felt something that far back?,xxx
Ses05F_script01_3_F013,F,139.942,141.47,Every day since.,xxx
Ses05F_script01_3_M014,M,141.8148,144.3186,"Annie, why didn't you say something to me?",xxx
Ses05F_script01_3_F014,F,143.3972,153.5827,Well I was waiting for you!  I mean I didn't-until then you hadn't written and when you write- when you wrote what did you say?  I mean you sure can be ambiguous Chris.,xxx
Ses05F_script01_3_M015,M,153.7129,157.2081,"Give me a kiss, Ann. Give me a-",xxx
Ses05F_script01_3_M016,M,157.779,166.9028,Oh God- I kissed Annie! I can't believe I kissed Annie!  How long I've wanted to do this.,exc
Ses05F_script01_3_F015,F,174.8649,182.3262,I'll never forgive you.  Why did you wait so long?  All this time I've been wondering if I was a fool for thinking of you!,hap
Ses05F_script01_3_M017,M,181.565,186.793,"Oh Annie, we're going to live now.  I'm going to make you so happy.",exc
Ses05F_script01_3_F016,F,187.2937,189.6,"Not like that, you're not.",hap
Ses05F_script01_3_M018,M,189.6673,191.5201,I kissed you.,xxx
Ses05F_script01_3_F017,F,191.1696,199.0315,"Like Larry's brother.  Do it like you, Chris.  Chris, what's the matter?",hap
Ses05F_script01_3_M019,M,199.9128,203.06,Let's Let's drive someplace.  I- I want to be alone with you.,xxx
Ses05F_script01_3_F018,F,202.5468,204.5999,"No, what is it, your mother?",xxx
Ses05F_script01_3_M020,M,204.1092,206.7232,"No, nothing like that.",xxx
Ses05F_script01_3_F019,F,208.8263,215.3462,"What is it?  Even in your letters, there is something ashamed.",xxx
Ses05F_script01_3_M021,M,215.9071,222.6172,"Yeah, I suppose I have been.  But it's going from me.",sad
Ses05F_script01_3_M022,M,225.4415,227.755,I don't know how to start.,xxx
Ses05F_script01_3_F020,F,228.5963,231.1802,It wouldn't work like this.,sad
Ses05F_script01_3_M023,M,232.5647,236.2579,"It's- It's mixed up with so many other things, I-",sad
Ses05F_script01_3_M024,M,238.1007,242.0467,Remember when I was overseas?  I was in command of the company.,sad
Ses05F_script01_3_F021,F,241.576,243.2685,yeah sure.,neu
Ses05F_script01_3_M025,M,244.7207,247.1344,Yeah.  I lost them.,sad
Ses05F_script01_3_F022,F,247.4448,249.2376,how many?,sad
Ses05F_script01_3_M026,M,249.9286,252.0118,just about all.,sad
Ses05F_script01_3_F023,F,251.9617,253.9647,Oh gee.,sad
Ses05F_script01_3_M027,M,255.6227,262.738,Takes a little time to toss something like that off you know because they weren't just men-,sad
Ses05F_script01_3_M028,M,264.1301,276.4087,"for instance, there's this one time.  It had been raining for several days.  And this kid came up to me and gave me his last pair of dry socks. you know, He just put them in my pocket.",sad
Ses05F_script01_3_M029,M,276.8093,291.71,"I know that- that's not a big thing, but it's just the kind of guys I had. They didn't die. They- They killed themselves for each other.",sad
Ses05F_script01_3_M030,M,291.7219,296.8998,I mean that exactly that-a little more selfish and they would have still been here today.,sad
Ses05F_script01_3_M031,M,298.402,308.0466,"And I got an ideal, watching them all go down.  Everything was being destroyed see and-",sad
Ses05F_script01_3_M032,M,308.277,319.1635,"but it seemed to me that something new was being created at the same time, a kind of responsibility, man for man.  Do you understand me?",sad
Ses05F_script01_3_M033,M,319.6242,333.7856,And to show that-to-to bring that back onto the earth again like a- like a monument.  And everyone would have it standing behind them and- and it would make a difference for them.,sad
Ses05F_script01_3_M034,M,337.0306,347.24,And then I went home and it was incredible.  It had no meaning here.,sad
Ses05F_script01_3_M035,M,349.3378,361.057,"It was all like some kind of bus accident to them.  I went back to work with my dad, in that whole rat race again.",sad
Ses05F_script01_3_M036,M,363.4706,376.47,And I felt what you said- ashamed somehow-because nobody had changed at all.  It seemed to make suckers out of a whole lot of guys. and,sad
Ses05F_script01_3_M037,M,377.39,393.2457,"It felt wrong to be alive-to open that bank-book; to buy that new car; to look at that new refrigerator.  I mean, you can take those things out of the war, but if you drive that car, you have to know that that comes from the love that a man has for a man.  And you've got to be a little bit better than that!",sad
Ses05F_script01_3_M038,M,393.2758,402.6099,"And if you're not, then it's all just loot and it's got blood on it, and I don't want any of it!  And, I guess that included you.",xxx
Ses05F_script01_3_F024,F,404.1923,406.66,Do you still feel like that?,neu
Ses05F_script01_3_M039,M,407.96,410.7823,"I I want you now, Annie.",exc
Ses05F_script01_3_F025,F,410.4317,427.7079,"Because you can't feel like that anymore Chris, you hear me?  I mean everything that you have, you deserve.  And that includes me.  And your father?  Your father put hundreds of planes in the air, you should be proud.  A man should be paid for that.",sad
Ses05F_script01_3_M040,M,426.7965,431.8242,"Oh Annie.  Annie, I am going to make you a fortune!",hap
Ses05F_script01_3_F026,F,431.1832,434.1377,What would I do with a fortune?,hap
Ses05F_script02_1_M000,M,6.88,16.227,"What time is it?  Isn't it supposed to start running around midnight?  This is great, isn't it?  Look at this great night we got here.  Couldn't be better--",exc
Ses05F_script02_1_M001,M,16.2508,22.6606,actually I was hoping to go a little bit further up the coast to get away from the lights and the people but I was afraid I will miss it.  How are you doing?,exc
Ses05F_script02_1_F000,F,22.96,24.8051,Fine.,neu
Ses05F_script02_1_M002,M,24.72,38.959,"Is that--no, no no is that foam?  I can't even tell, although if I- if I can't tell, it probably isn't it?  Right It'll probably be unmistakable, but don't you think?  How you doing?",exc
Ses05F_script02_1_M003,M,38.9828,46.0,"Oh no, you know what I did.  I forgot my flashlight.  How could I be so stupid?  I can't believe I forgot my flashlight.",exc
Ses05F_script02_1_F001,F,45.21,47.13,What flashlight?,neu
Ses05F_script02_1_M004,M,46.57,49.25,"The flashlight, the silver one, there's only one, isn't there?",fru
Ses05F_script02_1_F002,F,48.27,50.79,It's not your flashlight.,fru
Ses05F_script02_1_M005,M,49.96,51.93,Whose is it?,fru
Ses05F_script02_1_F003,F,51.37,55.58,It's ours- our flashlight.  It's yours and mine.,xxx
Ses05F_script02_1_M006,M,54.6141,55.98,"Well, Sure.",fru
Ses05F_script02_1_F004,F,55.6864,61.24,"I mean you keep saying ,my flashlight, as if it's somehow just yours.  How's that suppose to make me feel?",fru
Ses05F_script02_1_M007,M,59.88,69.67,"No, Of course, you are right.  Our flashlight.  Me flashlight is you flashlight naturally.  How can we not think to bring it?",fru
Ses05F_script02_1_M008,M,69.7211,78.14,"Well, I hope the moon stays out.  Well, I wonder do they always wander during a full moon?  I can't remember, wasn't it full last year?  Do you remember?",xxx
Ses05F_script02_1_F005,F,77.88,79.03,yes.,neu
Ses05F_script02_1_M009,M,79.89,88.736,"Are you cold?  You want my jacket?  We should have bought a blanket.  Our blanket-.  This is great, isn't it?",exc
Ses05F_script02_1_M010,M,88.7598,100.1973,"I didn't even think to bring a six-pack.  A six-pack would be just the thing right about now. I can't believe I forgot.  And look at kid, I am surprise I make it out of the house about flies it.",exc
Ses05F_script02_1_M011,M,100.25,108.8959,[LAUGHTER] I wonder if they can hear me talk or if they can feel the vibration in the sand when we are moving around,exc
Ses05F_script02_1_F006,F,107.5364,108.9661,I am cold.,xxx
Ses05F_script02_1_M012,M,108.9423,110.8723,you want my jacket?,exc
Ses05F_script02_1_F007,F,111.23,113.74,"It's after eleven, let's go home.",neu
Ses05F_script02_1_M013,M,113.5,119.71,"Are you kidding?  We'd miss it. We just got here, what's the point of coming out here if we are just going to leave.",xxx
Ses05F_script02_1_F008,F,119.41,121.93,There is no point in coming out here.,fru
Ses05F_script02_1_M014,M,121.11,122.5243,Right.,exc
Ses05F_script02_1_F009,F,122.54,124.48,That's my point.,xxx
Ses05F_script02_1_M015,M,123.41,125.14,That's my point too.,xxx
Ses05F_script02_1_F010,F,124.5259,125.7887,So let's go.,fru
Ses05F_script02_1_M016,M,125.37,133.652,"No, no, no.  That's not my point.  My point is what's the point in coming down here if we are just going to turn around and go home.  Don't you want to see it?",xxx
Ses05F_script02_1_F011,F,133.6759,135.9634,Not particularly.,neu
Ses05F_script02_1_M017,M,135.61,137.6075,Why not?,fru
Ses05F_script02_1_F012,F,137.57,139.6329,I just don't.,neu
Ses05F_script02_1_M018,M,140.37,147.6153,"Honey, this is a natural phenomenon. I mean,  It happens like once a year.  It's a great opportunity.",exc
